재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명		당기			전기	전전기	
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[119830]	아이텍	코스닥시장상장법인	739	그 외 기타 전문, 과학 및 기술 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_CostOfSales	매출원가		31,768,517,994			31,794,715,081	25,413,065,282
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[119830]	아이텍	코스닥시장상장법인	739	그 외 기타 전문, 과학 및 기술 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_GrossProfit	매출총이익		8,353,765,445			9,147,330,745	5,492,241,371
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[119830]	아이텍	코스닥시장상장법인	739	그 외 기타 전문, 과학 및 기술 서비스업	12	2020-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비		3,676,298,160			4,901,844,912	2,856,181,025
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[119830]	아이텍	코스닥시장상장법인	739	그 외 기타 전문, 과학 및 기술 서비스업	12	2020-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)		4,677,467,285			4,245,485,833	2,636,060,346
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[119830]	아이텍	코스닥시장상장법인	739	그 외 기타 전문, 과학 및 기술 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	금융수익		1,035,565,935			405,589,934	286,730,733
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[119830]	아이텍	코스닥시장상장법인	739	그 외 기타 전문, 과학 및 기술 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	금융원가		5,233,894,847			3,832,526,601	1,851,130,022
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[119830]	아이텍	코스닥시장상장법인	739	그 외 기타 전문, 과학 및 기술 서비스업	12	2020-12-31	사업보고서	KRW	dart_OtherGains	기타이익		701,520,689			245,044,814	504,810,844
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[119830]	아이텍	코스닥시장상장법인	739	그 외 기타 전문, 과학 및 기술 서비스업	12	2020-12-31	사업보고서	KRW	dart_OtherLosses	기타손실		7,829,141,162			8,479,091,691	125,421,053
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[119830]	아이텍	코스닥시장상장법인	739	그 외 기타 전문, 과학 및 기술 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)		-6,648,482,100			-7,415,497,711	1,451,050,848
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[119830]	아이텍	코스닥시장상장법인	739	그 외 기타 전문, 과학 및 기술 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용		-695,093,828			-273,697,702	322,229,148
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[119830]	아이텍	코스닥시장상장법인	739	그 외 기타 전문, 과학 및 기술 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	계속영업이익(손실)		-5,953,388,272			-7,141,800,009	1,128,821,700
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[119830]	아이텍	코스닥시장상장법인	739	그 외 기타 전문, 과학 및 기술 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)		-5,953,388,272			-7,141,800,009	1,128,821,700
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[119830]	아이텍	코스닥시장상장법인	739	그 외 기타 전문, 과학 및 기술 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	기타포괄손익		46,812,560			-20,917,552	-246,290,116
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[119830]	아이텍	코스닥시장상장법인	739	그 외 기타 전문, 과학 및 기술 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	총포괄손익		-5,906,575,712			-7,162,717,561	882,531,584
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[119830]	아이텍	코스닥시장상장법인	739	그 외 기타 전문, 과학 및 기술 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[119830]	아이텍	코스닥시장상장법인	739	그 외 기타 전문, 과학 및 기술 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)		-514			-956	193
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[119830]	아이텍	코스닥시장상장법인	739	그 외 기타 전문, 과학 및 기술 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)		-514			-956	191
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[052770]	아이톡시	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_Revenue	매출액		8,491,879,980			3,774,569,044	14,466,260,679
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[052770]	아이톡시	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_CostOfSales	매출원가		5,382,028,239			1,796,271,335	8,919,045,369
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[052770]	아이톡시	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_GrossProfit	매출총이익		3,109,851,741			1,978,297,709	5,547,215,310
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[052770]	아이톡시	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비		2,757,923,117			4,041,645,866	11,650,362,578
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[052770]	아이톡시	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)		351,928,624			-2,063,348,157	-6,103,147,268
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[052770]	아이톡시	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	dart_OtherGains	기타이익		320,911,095			643,651,203	413,785,352
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[052770]	아이톡시	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	dart_OtherLosses	기타손실		1,628,402,289			527,597,688	18,903,875,941
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[052770]	아이톡시	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	금융수익		30,864,546			14,021,372	90,089,924
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[052770]	아이톡시	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	금융원가		360,855,742			141,302,846	317,036,759
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[052770]	아이톡시	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)		-1,285,553,766			-2,074,576,116	-24,820,184,692
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[052770]	아이톡시	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용		946,800			18,092,870	
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[052770]	아이톡시	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	계속영업이익(손실)		-1,286,500,566			-2,092,668,986	-24,820,184,692
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[052770]	아이톡시	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)		-1,286,500,566			-2,092,668,986	-24,820,184,692
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[052770]	아이톡시	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	총포괄손익		-1,286,500,566			-2,092,668,986	-24,820,184,692
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[052770]	아이톡시	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[052770]	아이톡시	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2020-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)		-177			-685	-838
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[124500]	아이티센	코스닥시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2020-12-31	사업보고서	KRW	ifrs-full_Revenue	매출액		119,508,293,315			134,543,195,632	117,544,351,857
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[124500]	아이티센	코스닥시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2020-12-31	사업보고서	KRW	ifrs-full_CostOfSales	매출원가		101,551,632,494			115,267,729,988	102,642,579,652
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[124500]	아이티센	코스닥시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2020-12-31	사업보고서	KRW	ifrs-full_GrossProfit	매출총이익		17,956,660,821			19,275,465,644	14,901,772,205
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[124500]	아이티센	코스닥시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2020-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비		12,376,589,282			14,283,582,293	14,186,601,957
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[124500]	아이티센	코스닥시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2020-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)		5,580,071,539			4,991,883,351	715,170,248
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[124500]	아이티센	코스닥시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2020-12-31	사업보고서	KRW	dart_OtherGains	기타수익		98,328,655			11,999,495,987	2,434,032,642
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[124500]	아이티센	코스닥시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2020-12-31	사업보고서	KRW	dart_OtherLosses	기타비용		2,706,397,420			71,451,006	232,641,655
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[124500]	아이티센	코스닥시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	금융수익		5,409,908,835			898,921,380	1,631,528,483
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[124500]	아이티센	코스닥시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	금융비용		2,840,898,250			13,161,444,405	2,245,549,507
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[124500]	아이티센	코스닥시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)		5,541,013,359			4,657,405,307	2,302,540,211
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[124500]	아이티센	코스닥시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2020-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용(수익)		3,739,473,936			1,091,889,364	853,927,170
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[124500]	아이티센	코스닥시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)		1,801,539,423			3,565,515,943	1,448,613,041
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[124500]	아이티센	코스닥시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	기타포괄손익		20,111,204				
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[124500]	아이티센	코스닥시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	   당기손익으로 재분류되지 않는항목(세후기타포괄손익)		20,111,204				
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[124500]	아이티센	코스닥시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2020-12-31	사업보고서	KRW	entity00620868_udf_IS_2021322234947262_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	      기타포괄손익-공정가치측정금융자산평가손익		20,111,204				
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[124500]	아이티센	코스닥시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	총포괄손익		1,821,650,627			3,565,515,943	1,448,613,041
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[124500]	아이티센	코스닥시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2020-12-31	사업보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[124500]	아이티센	코스닥시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2020-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)		92			221	93
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[124500]	아이티센	코스닥시장상장법인	620	컴퓨터 프로그래밍, 시스템 통합 및 관리업	12	2020-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)		92			221	93
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[084850]	아이티엠반도체	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_Revenue	매출액		359,031,037,400			395,351,385,463	219,594,048,932
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[084850]	아이티엠반도체	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_CostOfSales	매출원가		294,422,615,280			314,846,835,332	172,383,479,732
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[084850]	아이티엠반도체	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_GrossProfit	매출총이익		64,608,422,120			80,504,550,131	47,210,569,200
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[084850]	아이티엠반도체	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비		33,339,659,312			32,999,672,237	24,794,411,539
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[084850]	아이티엠반도체	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익		31,268,762,808			47,504,877,894	22,416,157,661
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[084850]	아이티엠반도체	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherGains	기타수익		12,996,897,782			9,698,970,175	5,573,088,105
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[084850]	아이티엠반도체	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherLosses	기타비용		18,145,367,105			9,217,450,137	7,655,031,241
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[084850]	아이티엠반도체	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	금융수익		3,053,242,608			2,244,864,980	589,315,436
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[084850]	아이티엠반도체	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	금융비용		2,616,017,308			3,470,062,105	4,374,424,959
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[084850]	아이티엠반도체	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세차감전순이익		26,557,518,785			46,761,200,807	16,549,105,002
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[084850]	아이티엠반도체	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용		4,692,960,971			9,866,924,014	1,339,425,021
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[084850]	아이티엠반도체	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	당기순이익		21,864,557,814			36,894,276,793	15,209,679,981
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[084850]	아이티엠반도체	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	기타포괄손익		11,766,071			-945,441,072	-260,090,374
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[084850]	아이티엠반도체	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	   후속적으로 당기손익으로 재분류되지 않는 항목						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[084850]	아이티엠반도체	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	      확정급여제도의 재측정요소		11,766,071			-945,441,072	-260,090,374
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[084850]	아이티엠반도체	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	총포괄이익		21,876,323,885			35,948,835,721	14,949,589,607
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[084850]	아이티엠반도체	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[084850]	아이티엠반도체	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당순이익		955			1,966	1,000
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[084850]	아이티엠반도체	코스닥시장상장법인	262	전자부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당순이익		953			1,946	963
포괄손익계산서(세후기타포괄손익) - 별도재무제표	[032080]	아즈텍WB	코스닥시장상장법인	134	섬유제품 염색, 정리 및 마무리 가공업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)		3,640,334,732			4,393,380,687	3,925,313,316
포괄손익계산서(세후기타포괄손익) - 별도재무제표	[032080]	아즈텍WB	코스닥시장상장법인	134	섬유제품 염색, 정리 및 마무리 가공업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	기타포괄손익		-2,866,963			-365,983	8,221,139
포괄손익계산서(세후기타포괄손익) - 별도재무제표	[032080]	아즈텍WB	코스닥시장상장법인	134	섬유제품 염색, 정리 및 마무리 가공업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	   당기손익으로 재분류되지 않는항목(세후기타포괄손익)		-2,866,963			-365,983	8,221,139
포괄손익계산서(세후기타포괄손익) - 별도재무제표	[032080]	아즈텍WB	코스닥시장상장법인	134	섬유제품 염색, 정리 및 마무리 가공업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	      확정급여제도의 재측정손익(세후기타포괄손익)		-2,866,963			-365,983	8,221,139
포괄손익계산서(세후기타포괄손익) - 별도재무제표	[032080]	아즈텍WB	코스닥시장상장법인	134	섬유제품 염색, 정리 및 마무리 가공업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax	   당기손익으로 재분류될 수 있는 항목(세후기타포괄손익)						
포괄손익계산서(세후기타포괄손익) - 별도재무제표	[032080]	아즈텍WB	코스닥시장상장법인	134	섬유제품 염색, 정리 및 마무리 가공업	12	2020-12-31	사업보고서	KRW	ifrs-full_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax	      매도가능금융자산평가손익(세후기타포괄손익)						
포괄손익계산서(세후기타포괄손익) - 별도재무제표	[032080]	아즈텍WB	코스닥시장상장법인	134	섬유제품 염색, 정리 및 마무리 가공업	12	2020-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	총포괄손익		3,637,467,769			4,393,014,704	3,933,534,455
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[013310]	아진산업	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_Revenue	수익(매출액)		263,540,909,515			277,654,917,591	216,584,478,137
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[013310]	아진산업	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_CostOfSales	매출원가		222,607,285,963			230,367,557,623	188,737,812,810
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[013310]	아진산업	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_GrossProfit	매출총이익		40,933,623,552			47,287,359,968	27,846,665,327
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[013310]	아진산업	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비		25,181,341,952			26,402,249,617	45,273,195,070
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[013310]	아진산업	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)		15,752,281,600			20,885,110,351	-17,426,529,743
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[013310]	아진산업	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherGains	기타수익		7,447,293,595			5,686,065,258	3,723,130,601
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[013310]	아진산업	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherLosses	기타비용		11,446,699,037			3,665,292,770	12,926,389,304
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[013310]	아진산업	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	금융수익		3,877,994,024			7,484,428,863	3,650,265,168
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[013310]	아진산업	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	금융원가		8,270,966,638			14,909,909,459	7,216,863,825
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[013310]	아진산업	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	entity00139083_udf_IS_20207301143761_StatementOfComprehensiveIncomeAbstract	지분법이익		344,154,894			2,891,908,932	24,007,781,732
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[013310]	아진산업	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	entity00139083_udf_IS_202041923526960_StatementOfComprehensiveIncomeAbstract	지분법손실		1,728,749,517			14,484,230,387	5,809,373,849
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[013310]	아진산업	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)		5,975,308,921			3,888,080,788	-11,997,979,220
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[013310]	아진산업	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용		295,114,452			-433,852,389	-798,483,615
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[013310]	아진산업	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)		5,680,194,469			4,321,933,177	-11,199,495,605
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[013310]	아진산업	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	기타포괄손익		-2,398,725,582			2,800,937,519	3,631,941,509
포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표	[013310]	아진산업	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax	   당기손익으로 재분류되지 않는항목(세후기타포괄손익)		2,473,487,991			12,674,586	-1,963,182,499
