재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기	전기	전전기	
재무상태표, 유동/비유동법-연결재무제표	[069640]	한세엠케이	유가증권시장상장법인	474	섬유, 의복, 신발 및 가죽제품 소매업	12	2020-12-31	사업보고서	KRW	ifrs-full_TradeAndOtherCurrentPayables	      매입채무 및 기타유동채무	24,282,941,870	34,570,283,015	38,158,235,572
재무상태표, 유동/비유동법-연결재무제표	[069640]	한세엠케이	유가증권시장상장법인	474	섬유, 의복, 신발 및 가죽제품 소매업	12	2020-12-31	사업보고서	KRW	ifrs-full_ShorttermBorrowings	      단기차입금	26,940,525,978	29,495,437,304	14,796,780,349
재무상태표, 유동/비유동법-연결재무제표	[069640]	한세엠케이	유가증권시장상장법인	474	섬유, 의복, 신발 및 가죽제품 소매업	12	2020-12-31	사업보고서	KRW	dart_CurentPortionOfFinanceLeaseLiabilities	      유동성금융리스부채	7,563,246,185	8,487,386,354	0
재무상태표, 유동/비유동법-연결재무제표	[069640]	한세엠케이	유가증권시장상장법인	474	섬유, 의복, 신발 및 가죽제품 소매업	12	2020-12-31	사업보고서	KRW	dart_PaymentsOfIncomeTaxesPayable	      미지급법인세	0	192,622,930	502,963,460
재무상태표, 유동/비유동법-연결재무제표	[069640]	한세엠케이	유가증권시장상장법인	474	섬유, 의복, 신발 및 가죽제품 소매업	12	2020-12-31	사업보고서	KRW	dart_OtherCurrentLiabilities	      기타유동부채	3,273,758,498	3,202,516,123	2,368,017,367
재무상태표, 유동/비유동법-연결재무제표	[069640]	한세엠케이	유가증권시장상장법인	474	섬유, 의복, 신발 및 가죽제품 소매업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentProvisions	      유동충당부채	428,334,155	0	0
재무상태표, 유동/비유동법-연결재무제표	[069640]	한세엠케이	유가증권시장상장법인	474	섬유, 의복, 신발 및 가죽제품 소매업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentContractLiabilities	      유동계약부채	586,958,202	135,118,144	225,975,893
재무상태표, 유동/비유동법-연결재무제표	[069640]	한세엠케이	유가증권시장상장법인	474	섬유, 의복, 신발 및 가죽제품 소매업	12	2020-12-31	사업보고서	KRW	ifrs-full_NoncurrentLiabilities	   비유동부채	8,766,862,350	8,059,812,974	1,064,923,631
재무상태표, 유동/비유동법-연결재무제표	[069640]	한세엠케이	유가증권시장상장법인	474	섬유, 의복, 신발 및 가죽제품 소매업	12	2020-12-31	사업보고서	KRW	dart_LongTermTradeAndOtherNonCurrentPayables	      장기매입채무 및 기타비유동채무	0	940,523,276	910,266,716
재무상태표, 유동/비유동법-연결재무제표	[069640]	한세엠케이	유가증권시장상장법인	474	섬유, 의복, 신발 및 가죽제품 소매업	12	2020-12-31	사업보고서	KRW	dart_LongTermBorrowingsGross	      장기차입금	5,000,000,000	0	0
재무상태표, 유동/비유동법-연결재무제표	[069640]	한세엠케이	유가증권시장상장법인	474	섬유, 의복, 신발 및 가죽제품 소매업	12	2020-12-31	사업보고서	KRW	ifrs-full_NoncurrentLeaseLiabilities	      비유동리스부채	1,690,511,749	5,252,823,122	0
재무상태표, 유동/비유동법-연결재무제표	[069640]	한세엠케이	유가증권시장상장법인	474	섬유, 의복, 신발 및 가죽제품 소매업	12	2020-12-31	사업보고서	KRW	dart_PostemploymentBenefitObligations	      퇴직급여부채	1,586,073,887	454,553,713	154,656,915
재무상태표, 유동/비유동법-연결재무제표	[069640]	한세엠케이	유가증권시장상장법인	474	섬유, 의복, 신발 및 가죽제품 소매업	12	2020-12-31	사업보고서	KRW	ifrs-full_NoncurrentProvisions	      비유동충당부채	464,333,975	1,411,912,863	0
재무상태표, 유동/비유동법-연결재무제표	[069640]	한세엠케이	유가증권시장상장법인	474	섬유, 의복, 신발 및 가죽제품 소매업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherNoncurrentFinancialLiabilities	      기타비유동금융부채	25,942,739	0	0
재무상태표, 유동/비유동법-연결재무제표	[069640]	한세엠케이	유가증권시장상장법인	474	섬유, 의복, 신발 및 가죽제품 소매업	12	2020-12-31	사업보고서	KRW	ifrs-full_Liabilities	   부채총계	71,842,627,238	84,143,176,844	57,116,896,272
재무상태표, 유동/비유동법-연결재무제표	[069640]	한세엠케이	유가증권시장상장법인	474	섬유, 의복, 신발 및 가죽제품 소매업	12	2020-12-31	사업보고서	KRW	ifrs-full_EquityAbstract	자본 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[069640]	한세엠케이	유가증권시장상장법인	474	섬유, 의복, 신발 및 가죽제품 소매업	12	2020-12-31	사업보고서	KRW	ifrs-full_EquityAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 자본	77,839,131,173	100,600,209,059	148,511,749,717
재무상태표, 유동/비유동법-연결재무제표	[069640]	한세엠케이	유가증권시장상장법인	474	섬유, 의복, 신발 및 가죽제품 소매업	12	2020-12-31	사업보고서	KRW	ifrs-full_IssuedCapital	      자본금	6,454,661,000	6,454,661,000	6,454,661,000
재무상태표, 유동/비유동법-연결재무제표	[069640]	한세엠케이	유가증권시장상장법인	474	섬유, 의복, 신발 및 가죽제품 소매업	12	2020-12-31	사업보고서	KRW	dart_CapitalSurplus	      자본잉여금	29,455,536,943	29,455,536,943	29,455,536,943
재무상태표, 유동/비유동법-연결재무제표	[069640]	한세엠케이	유가증권시장상장법인	474	섬유, 의복, 신발 및 가죽제품 소매업	12	2020-12-31	사업보고서	KRW	dart_ElementsOfOtherStockholdersEquity	      기타자본구성요소	-15,331,318,050	-15,175,096,485	-13,113,230,540
재무상태표, 유동/비유동법-연결재무제표	[069640]	한세엠케이	유가증권시장상장법인	474	섬유, 의복, 신발 및 가죽제품 소매업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeLossAccumulatedAmount	      기타포괄손익누계액	3,898,463	-232,984,096	-619,968,815
재무상태표, 유동/비유동법-연결재무제표	[069640]	한세엠케이	유가증권시장상장법인	474	섬유, 의복, 신발 및 가죽제품 소매업	12	2020-12-31	사업보고서	KRW	ifrs-full_RetainedEarnings	      이익잉여금(결손금)	57,256,352,817	80,098,091,697	126,334,751,129
재무상태표, 유동/비유동법-연결재무제표	[069640]	한세엠케이	유가증권시장상장법인	474	섬유, 의복, 신발 및 가죽제품 소매업	12	2020-12-31	사업보고서	KRW	ifrs-full_NoncontrollingInterests	   비지배지분	0	0	0
재무상태표, 유동/비유동법-연결재무제표	[069640]	한세엠케이	유가증권시장상장법인	474	섬유, 의복, 신발 및 가죽제품 소매업	12	2020-12-31	사업보고서	KRW	ifrs-full_Equity	   자본총계	77,839,131,173	100,600,209,059	148,511,749,717
재무상태표, 유동/비유동법-연결재무제표	[069640]	한세엠케이	유가증권시장상장법인	474	섬유, 의복, 신발 및 가죽제품 소매업	12	2020-12-31	사업보고서	KRW	ifrs-full_EquityAndLiabilities	자본과부채총계	149,681,758,411	184,743,385,903	205,628,645,989
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_AssetsAbstract	자산 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentAssets	   유동자산	1,046,492,434,700	994,303,227,429	1,075,291,990,100
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_CashAndCashEquivalents	      현금및현금성자산	152,581,010,216	102,988,769,712	63,695,676,916
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	dart_ShortTermDepositsNotClassifiedAsCashEquivalents	      단기금융상품	9,153,900,037	6,693,357,110	5,241,944,738
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_TradeAndOtherCurrentReceivables	      매출채권 및 기타채권	283,684,619,520	286,123,442,128	294,985,282,433
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition	      당기손익-공정가치금융자산	78,465,383,489	160,009,484,665	207,847,349,561
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome	      유동성기타포괄손익-공정가치금융자산	80,704,575,442		70,307,964,359
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherCurrentFinancialAssets	      유동성 관계기업투자	10,167,000,000		
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_Inventories	      재고자산	390,336,149,291	407,615,876,008	401,129,760,319
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentTaxAssets	      당기법인세자산	1,295,792,377	18,150,688	214,512,422
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherCurrentAssets	      기타유동자산	40,104,004,328	30,854,147,118	31,869,499,352
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_NoncurrentAssets	   비유동자산	793,520,300,635	737,127,049,915	603,024,396,649
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	dart_LongTermDepositsNotClassifiedAsCashEquivalents	      장기금융상품	3,000,000	3,000,000	39,000,000
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	dart_LongTermTradeAndOtherNonCurrentReceivablesGross	      장기매출채권 및 기타비유동채권	18,745,086,579	21,459,988,443	17,698,391,433
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition	      비유동 당기손익-공정가치 측정 지정 금융자산	65,800,149,648	24,164,377,372	10,212,649,601
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_NoncurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome	      기타포괄손익-공정가치금융자산	208,034,868,202	170,956,589,662	90,796,215,946
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_InvestmentsInAssociates	      관계기업투자	1,959,033,770		
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_PropertyPlantAndEquipment	      유형자산	305,031,550,861	311,559,773,387	303,122,911,097
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_InvestmentProperty	      투자부동산	23,911,976,314	21,389,455,244	21,686,206,643
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_RightofuseAssets	      사용권자산	68,412,422,614	73,766,366,408	
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_IntangibleAssetsOtherThanGoodwill	      무형자산	66,310,049,303	76,147,415,252	100,764,508,148
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_DeferredTaxAssets	      이연법인세자산	29,353,762,430	28,989,466,879	27,477,918,653
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherNonCurrentAssets	      기타비유동자산	5,958,400,914	8,690,617,268	31,226,595,128
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_Assets	   자산총계	1,840,012,735,335	1,731,430,277,344	1,678,316,386,749
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_LiabilitiesAbstract	부채 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentLiabilities	   유동부채	880,102,733,709	946,918,113,210	903,560,057,321
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_TradeAndOtherCurrentPayables	      매입채무 및 기타유동채무	189,006,990,091	227,109,244,753	195,767,851,431
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ShorttermBorrowings	      단기차입금	542,819,511,980	576,646,379,456	597,675,612,767
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentLeaseLiabilities	      유동리스부채	21,154,000,441	21,117,491,329	
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherCurrentFinancialLiabilities	      기타유동금융부채	23,696,870	23,120,020	22,769,960
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentTaxLiabilities	      당기법인세부채	13,326,561,246	21,334,506,386	14,890,154,242
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentContractLiabilities	      유동계약부채	55,843,317,045	49,800,505,164	49,056,780,593
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherCurrentLiabilities	      기타유동부채	57,928,656,036	50,886,866,102	46,146,888,328
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_NoncurrentLiabilities	   비유동부채	214,125,421,955	188,606,289,027	157,019,035,186
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	dart_LongTermTradeAndOtherNonCurrentPayables	      장기매입채무 및 기타비유동채무	6,965,040,219	8,950,583,355	10,553,672,100
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	dart_LongTermBorrowingsGross	      장기차입금	113,631,654,415	82,380,812,435	75,970,890,223
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_NoncurrentLeaseLiabilities	      장기리스부채	21,277,362,188	30,483,746,805	
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	dart_PostemploymentBenefitObligations	      순확정급여부채	61,534,932,111	59,801,566,117	58,246,183,187
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_DeferredTaxLiabilities	      이연법인세부채	9,938,350,139	5,062,626,891	12,248,289,676
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherNonCurrentLiabilities	      기타비유동부채	778,082,883	1,926,953,424	
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_Liabilities	   부채총계	1,094,228,155,664	1,135,524,402,237	1,060,579,092,507
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_EquityAbstract	자본 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_EquityAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 자본	368,335,075,413	271,459,784,232	260,426,060,401
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_IssuedCapital	      자본금	20,000,000,000	20,000,000,000	20,000,000,000
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	dart_CapitalSurplus	      기타불입자본	2,916,166,003	2,655,888,105	1,262,175,016
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeLossAccumulatedAmount	      기타 자본구성	33,926,659,262	-4,846,525,154	-3,985,480,460
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_RetainedEarnings	      이익잉여금(결손금)	311,492,250,148	253,650,421,281	243,149,365,845
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_NoncontrollingInterests	   비지배지분	377,449,504,258	324,446,090,875	357,311,233,841
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_Equity	   자본총계	745,784,579,671	595,905,875,107	617,737,294,242
재무상태표, 유동/비유동법-연결재무제표	[016450]	한세예스24홀딩스	유가증권시장상장법인	141	봉제의복 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_EquityAndLiabilities	자본과부채총계	1,840,012,735,335	1,731,430,277,344	1,678,316,386,749
재무상태표, 유동/비유동법-연결재무제표	[009180]	한솔로지스틱스	유가증권시장상장법인	529	기타 운송관련 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_AssetsAbstract	자산 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[009180]	한솔로지스틱스	유가증권시장상장법인	529	기타 운송관련 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentAssets	   유동자산	120,770,326,151	99,133,079,053	92,357,641,484
재무상태표, 유동/비유동법-연결재무제표	[009180]	한솔로지스틱스	유가증권시장상장법인	529	기타 운송관련 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_CashAndCashEquivalents	      현금및현금성자산	18,233,915,671	15,432,498,171	11,099,926,168
재무상태표, 유동/비유동법-연결재무제표	[009180]	한솔로지스틱스	유가증권시장상장법인	529	기타 운송관련 서비스업	12	2020-12-31	사업보고서	KRW	dart_ShortTermDepositsNotClassifiedAsCashEquivalents	      단기금융상품	1,839,695,328	1,945,495,328	1,858,527,328
재무상태표, 유동/비유동법-연결재무제표	[009180]	한솔로지스틱스	유가증권시장상장법인	529	기타 운송관련 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_TradeAndOtherCurrentReceivables	      매출채권 및 기타유동채권	89,386,334,976	72,813,825,430	72,992,225,971
재무상태표, 유동/비유동법-연결재무제표	[009180]	한솔로지스틱스	유가증권시장상장법인	529	기타 운송관련 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentContractAssets	      유동계약자산	2,036,139,709	2,432,062,590	158,160,598
재무상태표, 유동/비유동법-연결재무제표	[009180]	한솔로지스틱스	유가증권시장상장법인	529	기타 운송관련 서비스업	12	2020-12-31	사업보고서	KRW	entity00140946_udf_BS_2021312152225790_CurrentAssets	      유동리스채권	2,407,288,544		
재무상태표, 유동/비유동법-연결재무제표	[009180]	한솔로지스틱스	유가증권시장상장법인	529	기타 운송관련 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentTaxAssets	      당기법인세자산	1,088,275,304	601,928,191	323,704,946
재무상태표, 유동/비유동법-연결재무제표	[009180]	한솔로지스틱스	유가증권시장상장법인	529	기타 운송관련 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherCurrentFinancialAssets	      기타유동금융자산	1,486,220,682	3,134,141,976	1,489,485,517
재무상태표, 유동/비유동법-연결재무제표	[009180]	한솔로지스틱스	유가증권시장상장법인	529	기타 운송관련 서비스업	12	2020-12-31	사업보고서	KRW	dart_OtherCurrentAssets	      기타유동자산	4,292,455,937	2,773,127,367	4,435,610,956
재무상태표, 유동/비유동법-연결재무제표	[009180]	한솔로지스틱스	유가증권시장상장법인	529	기타 운송관련 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_NoncurrentAssets	   비유동자산	75,201,265,095	67,621,599,703	34,425,090,205
재무상태표, 유동/비유동법-연결재무제표	[009180]	한솔로지스틱스	유가증권시장상장법인	529	기타 운송관련 서비스업	12	2020-12-31	사업보고서	KRW	dart_LongTermDepositsNotClassifiedAsCashEquivalents	      장기금융상품	166,550,113	65,832,571	161,609,460
재무상태표, 유동/비유동법-연결재무제표	[009180]	한솔로지스틱스	유가증권시장상장법인	529	기타 운송관련 서비스업	12	2020-12-31	사업보고서	KRW	dart_LongTermTradeAndOtherNonCurrentReceivablesGross	      장기매출채권 및 기타비유동채권	280,078,627	340,419,637	400,374,572
재무상태표, 유동/비유동법-연결재무제표	[009180]	한솔로지스틱스	유가증권시장상장법인	529	기타 운송관련 서비스업	12	2020-12-31	사업보고서	KRW	entity00140946_udf_BS_2021312152318497_NoncurrentAssets	      비유동리스채권	9,725,426,532		
재무상태표, 유동/비유동법-연결재무제표	[009180]	한솔로지스틱스	유가증권시장상장법인	529	기타 운송관련 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_NoncurrentInvestmentsInEquityInstrumentsDesignatedAtFairValueThroughOtherComprehensiveIncome	      비유동 기타포괄손익-공정가치 측정 지정 지분상품 투자			559,196,449
재무상태표, 유동/비유동법-연결재무제표	[009180]	한솔로지스틱스	유가증권시장상장법인	529	기타 운송관련 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_InvestmentsInAssociates	      관계기업에 대한 투자자산	648,745,818	619,990,320	
재무상태표, 유동/비유동법-연결재무제표	[009180]	한솔로지스틱스	유가증권시장상장법인	529	기타 운송관련 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_InvestmentsInJointVentures	      공동기업에 대한 투자자산	856,188,184	1,069,170,850	1,007,705,475
재무상태표, 유동/비유동법-연결재무제표	[009180]	한솔로지스틱스	유가증권시장상장법인	529	기타 운송관련 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_PropertyPlantAndEquipment	      유형자산	12,066,650,983	10,912,785,790	10,428,816,337
재무상태표, 유동/비유동법-연결재무제표	[009180]	한솔로지스틱스	유가증권시장상장법인	529	기타 운송관련 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_InvestmentProperty	      투자부동산			
재무상태표, 유동/비유동법-연결재무제표	[009180]	한솔로지스틱스	유가증권시장상장법인	529	기타 운송관련 서비스업	12	2020-12-31	사업보고서	KRW	dart_GoodwillGross	      영업권	4,171,629,142	1,440,129,498	1,440,129,498
재무상태표, 유동/비유동법-연결재무제표	[009180]	한솔로지스틱스	유가증권시장상장법인	529	기타 운송관련 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_IntangibleAssetsOtherThanGoodwill	      무형자산	12,780,977,890	13,456,711,295	14,691,936,657
재무상태표, 유동/비유동법-연결재무제표	[009180]	한솔로지스틱스	유가증권시장상장법인	529	기타 운송관련 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_RightofuseAssets	      사용권자산	24,881,614,607	29,944,077,548	
재무상태표, 유동/비유동법-연결재무제표	[009180]	한솔로지스틱스	유가증권시장상장법인	529	기타 운송관련 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_DeferredTaxAssets	      이연법인세자산	3,791,997,060	4,888,544,289	657,745,939
재무상태표, 유동/비유동법-연결재무제표	[009180]	한솔로지스틱스	유가증권시장상장법인	529	기타 운송관련 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherNoncurrentFinancialAssets	      기타비유동금융자산	5,613,163,872	3,566,284,590	4,950,379,166
재무상태표, 유동/비유동법-연결재무제표	[009180]	한솔로지스틱스	유가증권시장상장법인	529	기타 운송관련 서비스업	12	2020-12-31	사업보고서	KRW	dart_OtherNonCurrentAssets	      기타비유동자산	218,242,267	1,317,653,315	127,196,652
재무상태표, 유동/비유동법-연결재무제표	[009180]	한솔로지스틱스	유가증권시장상장법인	529	기타 운송관련 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_Assets	   자산총계	195,971,591,246	166,754,678,756	126,782,731,689
재무상태표, 유동/비유동법-연결재무제표	[009180]	한솔로지스틱스	유가증권시장상장법인	529	기타 운송관련 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_LiabilitiesAbstract	부채 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[009180]	한솔로지스틱스	유가증권시장상장법인	529	기타 운송관련 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentLiabilities	   유동부채	111,820,133,830	90,703,410,722	58,270,713,790
재무상태표, 유동/비유동법-연결재무제표	[009180]	한솔로지스틱스	유가증권시장상장법인	529	기타 운송관련 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_TradeAndOtherCurrentPayables	      매입채무 및 기타유동채무	70,529,882,301	60,042,946,344	50,002,699,309
